"","x"
"1",0.06810104
"2",0.043071297
"3",0.102831315
"4",0.216644643
"5",0.088269926
"6",0.090347271
"7",0.164574463
"8",0.08396146
"9",0.0893146
"10",0.113139179
"11",0.059369695
"12",0.062416165
"13",0.056157693
"14",0.038523672
"15",0.06945047
"16",0.050962256
"17",0.056158033
"18",0.045173244
"19",0.050962897
"20",0.045172611
"21",0.08721291
"22",0.152887889
"23",0.0408614
"24",0.056158227
"25",0.063885062
"26",0.073347542
"27",0.073347393
"28",0.0681018
"29",0.100088478
"30",0.040860567
"31",0.0272406
"32",0.060911744
"33",0.059369672
"34",0.074601802
"35",0.030456319
"36",0.05096255
"37",0.056158275
"38",0.040861167
"39",0.049108995
"40",0.0408605
"41",0.0408609
"42",0.069450254
"43",0.066725938
"44",0.063884465
"45",0.040860567
"46",0.030456409
"47",0.106378341
"48",0.033362377
"49",0.0136204
"50",0.050962656
"51",0.107246248
"52",0.049108413
"53",0.126309736
"54",0.0408606
"55",0.08057912
"56",0.086142562
"57",0.050962897
"58",0.030455872
"59",0.049108967
"60",0.043070348
"61",0.12921446
"62",0.107247277
"63",0.073347133
"64",0.078243015
"65",0.0408609
"66",0.047182276
"67",0.057786322
"68",0.049108746
"69",0.087211802
"70",0.080578511
"71",0.060912594
"72",0.069449705
"73",0.098216714
"74",0.06241599
"75",0.023590936
"76",0.043070348
"77",0.074601419
"78",0.05096255
"79",0.0408612
"80",0.019262579
"81",0.063885104
"82",0.074601802
"83",0.074601711
"84",0.023590994
"85",0.079419503
"86",0.056157936
"87",0.079419554
"88",0.091368212
"89",0.030456319
"90",0.045173545
"91",0.0272407
"92",0.069450077
"93",0.049108524
"94",0.106378622
"95",0.095342471
"96",0.140229678
"97",0.117166379
"98",0.056158372
"99",0.013621
"100",0.1546968
"101",0.142200586
"102",0.119517944
"103",0.107246184
"104",0.091368361
"105",0.160581478
"106",0.066724631
"107",0.040860567
"108",0.082849248
"109",0.073347839
"110",0.09915724
"111",0.0681014
"112",0.040861
"113",0.098217436
"114",0.139566905
"115",0.158838817
"116",0.082848755
"117",0.059369741
"118",0.060911744
"119",0.056156771
"120",0.073347523
"121",0.069450293
"122",0.083961298
"123",0.03852445
"124",0.049108995
"125",0.043071234
"126",0.074601346
"127",0.033362744
"128",0.069450195
"129",0.073347412
"130",0.040861267
"131",0.0272407
"132",0.090347995
"133",0.050962256
"134",0.069450097
"135",0.033363193
"136",0.043071487
"137",0.033362867
"138",0.045173515
"139",0.043071265
"140",0.069450411
"141",0.038524238
"142",0.0544812
"143",0.0681022
"144",0.049108829
"145",0.038524097
"146",0.033363275
"147",0.102831129
"148",0.096310659
"149",0.091368123
"150",0.057785544
"151",0.063884294
"152",0.019261801
"153",0.057784908
"154",0.04086
"155",0.027241
"156",0.099157652
"157",0.096310348
"158",0.030456319
"159",0.057785945
"160",0.126309833
"161",0.121823935
"162",0.140229824
"163",0.057786487
"164",0.092377738
"165",0.135520887
"166",0.077048052
"167",0.063885147
"168",0.049108829
"169",0.038524097
"170",0.038523672
"171",0.049108829
"172",0.069450332
"173",0.01926173
"174",0.069450175
"175",0.023590994
"176",0.059369947
"177",0.0136204
"178",0.030454933
"179",0.045173515
"180",0.111486924
"181",0.040860933
"182",0.10372943
"183",0.069450372
"184",0.038524167
"185",0.045173575
"186",0.077048193
"187",0.07334743
"188",0.074601346
"189",0.0408611
"190",0.043071265
"191",0.030455961
"192",0.0272406
"193",0.078242893
"194",0.047182392
"195",0.0408609
"196",0.030455872
"197",0.033362703
"198",0.069450215
"199",0.059369511
"200",0.019262013
"201",0.06810172
"202",0.049108829
"203",0.057786086
"204",0.045172671
"205",0.080578697
"206",0.073347412
"207",0.062415423
"208",0.056158057
